filename,width,height,class,xmin,ymin,xmax,ymax
pagi_16112021_mp4-601_jpg.rf.6138fecff5baa66c7ade669a583193a2.jpg,640,480,car,167,246,201,273
pagi_16112021_mp4-601_jpg.rf.6138fecff5baa66c7ade669a583193a2.jpg,640,480,car,212,275,252,312
pagi_16112021_mp4-601_jpg.rf.6138fecff5baa66c7ade669a583193a2.jpg,640,480,car,118,287,164,324
pagi_16112021_mp4-601_jpg.rf.6138fecff5baa66c7ade669a583193a2.jpg,640,480,truck,1,274,85,357
pagi_16112021_mp4-601_jpg.rf.6138fecff5baa66c7ade669a583193a2.jpg,640,480,car,90,325,157,382
pagi_16112021_mp4-601_jpg.rf.6138fecff5baa66c7ade669a583193a2.jpg,640,480,car,159,348,227,407
aditganteng_mp4-1_jpg.rf.201e36a405c4566a7b676a921303dd2f.jpg,640,480,car,301,170,321,190
aditganteng_mp4-1_jpg.rf.201e36a405c4566a7b676a921303dd2f.jpg,640,480,car,191,179,215,200
aditganteng_mp4-1_jpg.rf.201e36a405c4566a7b676a921303dd2f.jpg,640,480,car,347,183,373,209
aditganteng_mp4-1_jpg.rf.201e36a405c4566a7b676a921303dd2f.jpg,640,480,car,220,187,246,211
aditganteng_mp4-1_jpg.rf.201e36a405c4566a7b676a921303dd2f.jpg,640,480,car,319,199,348,233
aditganteng_mp4-1_jpg.rf.201e36a405c4566a7b676a921303dd2f.jpg,640,480,car,161,205,194,235
aditganteng_mp4-1_jpg.rf.201e36a405c4566a7b676a921303dd2f.jpg,640,480,truck,449,209,490,265
aditganteng_mp4-1_jpg.rf.201e36a405c4566a7b676a921303dd2f.jpg,640,480,truck,393,206,451,281
aditganteng_mp4-1_jpg.rf.201e36a405c4566a7b676a921303dd2f.jpg,640,480,car,349,276,397,331
aditganteng_mp4-1_jpg.rf.201e36a405c4566a7b676a921303dd2f.jpg,640,480,car,86,357,177,441
aditganteng_mp4-1_jpg.rf.201e36a405c4566a7b676a921303dd2f.jpg,640,480,car,357,369,454,481
pagi_16112021_mp4-436_jpg.rf.112ce01b79b5fe05dad0f32fce4e918c.jpg,640,480,truck,196,181,238,230
pagi_16112021_mp4-436_jpg.rf.112ce01b79b5fe05dad0f32fce4e918c.jpg,640,480,car,248,204,267,219
pagi_16112021_mp4-436_jpg.rf.112ce01b79b5fe05dad0f32fce4e918c.jpg,640,480,car,312,201,330,225
pagi_16112021_mp4-436_jpg.rf.112ce01b79b5fe05dad0f32fce4e918c.jpg,640,480,car,244,215,267,232
pagi_16112021_mp4-436_jpg.rf.112ce01b79b5fe05dad0f32fce4e918c.jpg,640,480,truck,152,213,187,250
pagi_16112021_mp4-436_jpg.rf.112ce01b79b5fe05dad0f32fce4e918c.jpg,640,480,car,237,222,259,245
pagi_16112021_mp4-436_jpg.rf.112ce01b79b5fe05dad0f32fce4e918c.jpg,640,480,truck,177,214,218,254
pagi_16112021_mp4-436_jpg.rf.112ce01b79b5fe05dad0f32fce4e918c.jpg,640,480,truck,112,230,152,261
pagi_16112021_mp4-436_jpg.rf.112ce01b79b5fe05dad0f32fce4e918c.jpg,640,480,car,227,243,256,273
pagi_16112021_mp4-436_jpg.rf.112ce01b79b5fe05dad0f32fce4e918c.jpg,640,480,truck,48,255,115,308
pagi_16112021_mp4-436_jpg.rf.112ce01b79b5fe05dad0f32fce4e918c.jpg,640,480,car,204,280,248,323
pagi_16112021_mp4-436_jpg.rf.112ce01b79b5fe05dad0f32fce4e918c.jpg,640,480,bus,65,249,185,369
pagi_16112021_mp4-436_jpg.rf.112ce01b79b5fe05dad0f32fce4e918c.jpg,640,480,car,163,338,224,396
malam_04112021_mp4-409_jpg.rf.8088f1ecc7fd8b479d3905621f315054.jpg,640,480,car,325,189,346,207
malam_04112021_mp4-409_jpg.rf.8088f1ecc7fd8b479d3905621f315054.jpg,640,480,car,177,207,202,228
malam_04112021_mp4-409_jpg.rf.8088f1ecc7fd8b479d3905621f315054.jpg,640,480,car,314,208,341,235
malam_04112021_mp4-409_jpg.rf.8088f1ecc7fd8b479d3905621f315054.jpg,640,480,car,367,222,404,257
malam_04112021_mp4-409_jpg.rf.8088f1ecc7fd8b479d3905621f315054.jpg,640,480,car,436,240,479,284
malam_04112021_mp4-409_jpg.rf.8088f1ecc7fd8b479d3905621f315054.jpg,640,480,car,430,300,494,360
malam_04112021_mp4-409_jpg.rf.8088f1ecc7fd8b479d3905621f315054.jpg,640,480,car,378,335,445,411
adit_mp4-94_jpg.rf.06be934497dbaf5b2015c4dcbacd8937.jpg,640,480,bus,216,127,239,151
adit_mp4-94_jpg.rf.06be934497dbaf5b2015c4dcbacd8937.jpg,640,480,bus,286,144,314,175
adit_mp4-94_jpg.rf.06be934497dbaf5b2015c4dcbacd8937.jpg,640,480,car,244,152,263,170
adit_mp4-94_jpg.rf.06be934497dbaf5b2015c4dcbacd8937.jpg,640,480,bus,315,144,348,183
adit_mp4-94_jpg.rf.06be934497dbaf5b2015c4dcbacd8937.jpg,640,480,car,293,166,310,181
adit_mp4-94_jpg.rf.06be934497dbaf5b2015c4dcbacd8937.jpg,640,480,bus,331,156,371,199
adit_mp4-94_jpg.rf.06be934497dbaf5b2015c4dcbacd8937.jpg,640,480,truck,365,153,405,201
adit_mp4-94_jpg.rf.06be934497dbaf5b2015c4dcbacd8937.jpg,640,480,car,297,169,319,187
adit_mp4-94_jpg.rf.06be934497dbaf5b2015c4dcbacd8937.jpg,640,480,car,230,168,253,192
adit_mp4-94_jpg.rf.06be934497dbaf5b2015c4dcbacd8937.jpg,640,480,car,192,173,222,198
adit_mp4-94_jpg.rf.06be934497dbaf5b2015c4dcbacd8937.jpg,640,480,car,299,181,320,202
adit_mp4-94_jpg.rf.06be934497dbaf5b2015c4dcbacd8937.jpg,640,480,car,303,190,324,205
adit_mp4-94_jpg.rf.06be934497dbaf5b2015c4dcbacd8937.jpg,640,480,car,389,186,409,209
adit_mp4-94_jpg.rf.06be934497dbaf5b2015c4dcbacd8937.jpg,640,480,car,113,173,170,223
adit_mp4-94_jpg.rf.06be934497dbaf5b2015c4dcbacd8937.jpg,640,480,car,342,189,368,210
adit_mp4-94_jpg.rf.06be934497dbaf5b2015c4dcbacd8937.jpg,640,480,truck,405,169,487,238
adit_mp4-94_jpg.rf.06be934497dbaf5b2015c4dcbacd8937.jpg,640,480,car,303,196,336,223
adit_mp4-94_jpg.rf.06be934497dbaf5b2015c4dcbacd8937.jpg,640,480,car,365,221,405,258
adit_mp4-94_jpg.rf.06be934497dbaf5b2015c4dcbacd8937.jpg,640,480,car,314,233,357,274
adit_mp4-94_jpg.rf.06be934497dbaf5b2015c4dcbacd8937.jpg,640,480,bus,413,224,590,415
adit_mp4-94_jpg.rf.06be934497dbaf5b2015c4dcbacd8937.jpg,640,480,car,337,305,410,383
adit_mp4-94_jpg.rf.06be934497dbaf5b2015c4dcbacd8937.jpg,640,480,car,588,335,641,421
adit_mp4-1451_jpg.rf.c356ee2ac210f7188fa11f23bb95a999.jpg,640,480,truck,225,137,246,162
adit_mp4-1451_jpg.rf.c356ee2ac210f7188fa11f23bb95a999.jpg,640,480,truck,202,143,221,165
adit_mp4-1451_jpg.rf.c356ee2ac210f7188fa11f23bb95a999.jpg,640,480,bus,243,148,261,164
adit_mp4-1451_jpg.rf.c356ee2ac210f7188fa11f23bb95a999.jpg,640,480,car,234,165,253,182
adit_mp4-1451_jpg.rf.c356ee2ac210f7188fa11f23bb95a999.jpg,640,480,truck,340,166,370,208
adit_mp4-1451_jpg.rf.c356ee2ac210f7188fa11f23bb95a999.jpg,640,480,truck,392,155,452,224
adit_mp4-1451_jpg.rf.c356ee2ac210f7188fa11f23bb95a999.jpg,640,480,truck,100,167,159,228
adit_mp4-1451_jpg.rf.c356ee2ac210f7188fa11f23bb95a999.jpg,640,480,car,357,193,378,218
adit_mp4-1451_jpg.rf.c356ee2ac210f7188fa11f23bb95a999.jpg,640,480,car,211,193,240,219
adit_mp4-1451_jpg.rf.c356ee2ac210f7188fa11f23bb95a999.jpg,640,480,car,368,200,396,232
adit_mp4-1451_jpg.rf.c356ee2ac210f7188fa11f23bb95a999.jpg,640,480,car,311,208,336,238
adit_mp4-1451_jpg.rf.c356ee2ac210f7188fa11f23bb95a999.jpg,640,480,truck,429,193,487,258
adit_mp4-1451_jpg.rf.c356ee2ac210f7188fa11f23bb95a999.jpg,640,480,car,486,219,525,256
adit_mp4-1451_jpg.rf.c356ee2ac210f7188fa11f23bb95a999.jpg,640,480,car,313,220,351,259
adit_mp4-1451_jpg.rf.c356ee2ac210f7188fa11f23bb95a999.jpg,640,480,truck,378,213,421,278
adit_mp4-1451_jpg.rf.c356ee2ac210f7188fa11f23bb95a999.jpg,640,480,car,321,237,362,278
adit_mp4-1451_jpg.rf.c356ee2ac210f7188fa11f23bb95a999.jpg,640,480,truck,395,217,464,314
adit_mp4-1451_jpg.rf.c356ee2ac210f7188fa11f23bb95a999.jpg,640,480,car,337,253,382,303
adit_mp4-1451_jpg.rf.c356ee2ac210f7188fa11f23bb95a999.jpg,640,480,truck,520,238,611,337
adit_mp4-1451_jpg.rf.c356ee2ac210f7188fa11f23bb95a999.jpg,640,480,truck,149,271,206,328
adit_mp4-1451_jpg.rf.c356ee2ac210f7188fa11f23bb95a999.jpg,640,480,truck,318,262,370,338
adit_mp4-1451_jpg.rf.c356ee2ac210f7188fa11f23bb95a999.jpg,640,480,truck,460,275,523,352
adit_mp4-1451_jpg.rf.c356ee2ac210f7188fa11f23bb95a999.jpg,640,480,truck,1,287,93,409
adit_mp4-1451_jpg.rf.c356ee2ac210f7188fa11f23bb95a999.jpg,640,480,truck,480,260,627,447
adit_mp4-1451_jpg.rf.c356ee2ac210f7188fa11f23bb95a999.jpg,640,480,car,336,315,400,399
adit_mp4-1451_jpg.rf.c356ee2ac210f7188fa11f23bb95a999.jpg,640,480,car,350,366,437,465
adit_mp4-1451_jpg.rf.c356ee2ac210f7188fa11f23bb95a999.jpg,640,480,car,365,434,462,481
pagi_16112021_mp4-464_jpg.rf.4d080931bcd5dc8a3a79386275c4e432.jpg,640,480,truck,390,198,425,237
pagi_16112021_mp4-464_jpg.rf.4d080931bcd5dc8a3a79386275c4e432.jpg,640,480,truck,195,202,231,232
pagi_16112021_mp4-464_jpg.rf.4d080931bcd5dc8a3a79386275c4e432.jpg,640,480,car,311,207,335,236
pagi_16112021_mp4-464_jpg.rf.4d080931bcd5dc8a3a79386275c4e432.jpg,640,480,bus,351,199,399,255
pagi_16112021_mp4-464_jpg.rf.4d080931bcd5dc8a3a79386275c4e432.jpg,640,480,car,237,217,262,238
pagi_16112021_mp4-464_jpg.rf.4d080931bcd5dc8a3a79386275c4e432.jpg,640,480,truck,119,219,160,265
pagi_16112021_mp4-464_jpg.rf.4d080931bcd5dc8a3a79386275c4e432.jpg,640,480,car,234,232,261,252
pagi_16112021_mp4-464_jpg.rf.4d080931bcd5dc8a3a79386275c4e432.jpg,640,480,bus,148,218,215,288
pagi_16112021_mp4-464_jpg.rf.4d080931bcd5dc8a3a79386275c4e432.jpg,640,480,car,330,240,361,275
pagi_16112021_mp4-464_jpg.rf.4d080931bcd5dc8a3a79386275c4e432.jpg,640,480,car,222,249,254,281
pagi_16112021_mp4-464_jpg.rf.4d080931bcd5dc8a3a79386275c4e432.jpg,640,480,truck,65,245,126,293
pagi_16112021_mp4-464_jpg.rf.4d080931bcd5dc8a3a79386275c4e432.jpg,640,480,truck,394,236,462,314
pagi_16112021_mp4-464_jpg.rf.4d080931bcd5dc8a3a79386275c4e432.jpg,640,480,car,195,281,240,318
pagi_16112021_mp4-464_jpg.rf.4d080931bcd5dc8a3a79386275c4e432.jpg,640,480,car,173,315,229,367
pagi_16112021_mp4-464_jpg.rf.4d080931bcd5dc8a3a79386275c4e432.jpg,640,480,truck,1,286,149,456
pagi_16112021_mp4-464_jpg.rf.4d080931bcd5dc8a3a79386275c4e432.jpg,640,480,car,361,346,431,438
adit_mp4-2009_jpg.rf.51633ac7da4835adae2e236080c8195d.jpg,640,480,bus,370,157,414,206
adit_mp4-2009_jpg.rf.51633ac7da4835adae2e236080c8195d.jpg,640,480,truck,357,177,390,223
adit_mp4-2009_jpg.rf.51633ac7da4835adae2e236080c8195d.jpg,640,480,car,322,202,352,236
adit_mp4-2009_jpg.rf.51633ac7da4835adae2e236080c8195d.jpg,640,480,car,161,205,194,237
adit_mp4-2009_jpg.rf.51633ac7da4835adae2e236080c8195d.jpg,640,480,car,366,212,405,251
adit_mp4-2009_jpg.rf.51633ac7da4835adae2e236080c8195d.jpg,640,480,car,455,218,505,261
adit_mp4-2009_jpg.rf.51633ac7da4835adae2e236080c8195d.jpg,640,480,truck,402,234,449,288
adit_mp4-2009_jpg.rf.51633ac7da4835adae2e236080c8195d.jpg,640,480,car,485,262,533,305
adit_mp4-2009_jpg.rf.51633ac7da4835adae2e236080c8195d.jpg,640,480,car,325,264,378,324
adit_mp4-2009_jpg.rf.51633ac7da4835adae2e236080c8195d.jpg,640,480,truck,419,249,496,346
adit_mp4-2009_jpg.rf.51633ac7da4835adae2e236080c8195d.jpg,640,480,truck,549,259,641,395
adit_mp4-2009_jpg.rf.51633ac7da4835adae2e236080c8195d.jpg,640,480,car,367,351,463,468
pagi_16112021_mp4-371_jpg.rf.dcc070739d5b7db52c61adbc500c1b56.jpg,640,480,truck,346,175,372,204
pagi_16112021_mp4-371_jpg.rf.dcc070739d5b7db52c61adbc500c1b56.jpg,640,480,car,325,192,342,211
pagi_16112021_mp4-371_jpg.rf.dcc070739d5b7db52c61adbc500c1b56.jpg,640,480,car,311,198,329,220
pagi_16112021_mp4-371_jpg.rf.dcc070739d5b7db52c61adbc500c1b56.jpg,640,480,truck,192,189,235,238
pagi_16112021_mp4-371_jpg.rf.dcc070739d5b7db52c61adbc500c1b56.jpg,640,480,car,251,208,268,227
pagi_16112021_mp4-371_jpg.rf.dcc070739d5b7db52c61adbc500c1b56.jpg,640,480,truck,161,205,190,239
pagi_16112021_mp4-371_jpg.rf.dcc070739d5b7db52c61adbc500c1b56.jpg,640,480,car,241,222,263,244
pagi_16112021_mp4-371_jpg.rf.dcc070739d5b7db52c61adbc500c1b56.jpg,640,480,car,326,226,353,253
pagi_16112021_mp4-371_jpg.rf.dcc070739d5b7db52c61adbc500c1b56.jpg,640,480,truck,83,224,193,336
pagi_16112021_mp4-371_jpg.rf.dcc070739d5b7db52c61adbc500c1b56.jpg,640,480,car,201,266,247,314
pagi_16112021_mp4-371_jpg.rf.dcc070739d5b7db52c61adbc500c1b56.jpg,640,480,truck,1,275,89,357
pagi_16112021_mp4-371_jpg.rf.dcc070739d5b7db52c61adbc500c1b56.jpg,640,480,car,173,311,229,368
pagi_16112021_mp4-371_jpg.rf.dcc070739d5b7db52c61adbc500c1b56.jpg,640,480,car,344,307,408,380
pagi_16112021_mp4-371_jpg.rf.dcc070739d5b7db52c61adbc500c1b56.jpg,640,480,truck,461,325,610,466
pagi_16112021_mp4-371_jpg.rf.dcc070739d5b7db52c61adbc500c1b56.jpg,640,480,truck,1,335,99,481
pagi_16112021_mp4-371_jpg.rf.dcc070739d5b7db52c61adbc500c1b56.jpg,640,480,car,127,397,212,481
adit_mp4-2041_jpg.rf.808fcbfbbb4a79ba6e5158d86b353159.jpg,640,480,truck,349,169,385,221
adit_mp4-2041_jpg.rf.808fcbfbbb4a79ba6e5158d86b353159.jpg,640,480,bus,391,167,448,229
adit_mp4-2041_jpg.rf.808fcbfbbb4a79ba6e5158d86b353159.jpg,640,480,truck,180,189,211,215
adit_mp4-2041_jpg.rf.808fcbfbbb4a79ba6e5158d86b353159.jpg,640,480,car,313,206,341,237
adit_mp4-2041_jpg.rf.808fcbfbbb4a79ba6e5158d86b353159.jpg,640,480,truck,372,190,424,260
adit_mp4-2041_jpg.rf.808fcbfbbb4a79ba6e5158d86b353159.jpg,640,480,bus,454,203,580,328
adit_mp4-2041_jpg.rf.808fcbfbbb4a79ba6e5158d86b353159.jpg,640,480,car,323,247,368,299
adit_mp4-2041_jpg.rf.808fcbfbbb4a79ba6e5158d86b353159.jpg,640,480,car,428,275,491,335
adit_mp4-2041_jpg.rf.808fcbfbbb4a79ba6e5158d86b353159.jpg,640,480,car,358,323,432,415
adit_mp4-2041_jpg.rf.808fcbfbbb4a79ba6e5158d86b353159.jpg,640,480,car,478,342,577,429
aditganteng_mp4-604_jpg.rf.b442d28cb3cab8d2e3746bef3a8ed5ae.jpg,640,480,truck,343,154,389,217
aditganteng_mp4-604_jpg.rf.b442d28cb3cab8d2e3746bef3a8ed5ae.jpg,640,480,truck,142,167,178,205
aditganteng_mp4-604_jpg.rf.b442d28cb3cab8d2e3746bef3a8ed5ae.jpg,640,480,truck,406,184,474,247
aditganteng_mp4-604_jpg.rf.b442d28cb3cab8d2e3746bef3a8ed5ae.jpg,640,480,car,199,213,235,242
aditganteng_mp4-604_jpg.rf.b442d28cb3cab8d2e3746bef3a8ed5ae.jpg,640,480,car,105,337,183,410
adit_mp4-1816_jpg.rf.e8b6eb8f7c516cf06e7d4352bfb481a0.jpg,640,480,truck,329,154,363,194
adit_mp4-1816_jpg.rf.e8b6eb8f7c516cf06e7d4352bfb481a0.jpg,640,480,truck,152,161,184,193
adit_mp4-1816_jpg.rf.e8b6eb8f7c516cf06e7d4352bfb481a0.jpg,640,480,truck,380,172,411,202
adit_mp4-1816_jpg.rf.e8b6eb8f7c516cf06e7d4352bfb481a0.jpg,640,480,car,299,180,323,203
adit_mp4-1816_jpg.rf.e8b6eb8f7c516cf06e7d4352bfb481a0.jpg,640,480,car,349,192,382,222
adit_mp4-1816_jpg.rf.e8b6eb8f7c516cf06e7d4352bfb481a0.jpg,640,480,car,399,193,431,225
adit_mp4-1816_jpg.rf.e8b6eb8f7c516cf06e7d4352bfb481a0.jpg,640,480,car,203,200,236,230
adit_mp4-1816_jpg.rf.e8b6eb8f7c516cf06e7d4352bfb481a0.jpg,640,480,car,311,205,343,238
adit_mp4-1816_jpg.rf.e8b6eb8f7c516cf06e7d4352bfb481a0.jpg,640,480,truck,438,200,485,260
adit_mp4-1816_jpg.rf.e8b6eb8f7c516cf06e7d4352bfb481a0.jpg,640,480,car,384,229,435,278
adit_mp4-1816_jpg.rf.e8b6eb8f7c516cf06e7d4352bfb481a0.jpg,640,480,car,319,238,360,278
adit_mp4-1816_jpg.rf.e8b6eb8f7c516cf06e7d4352bfb481a0.jpg,640,480,truck,489,195,641,369
adit_mp4-1816_jpg.rf.e8b6eb8f7c516cf06e7d4352bfb481a0.jpg,640,480,car,347,295,428,384
pagi_16112021_mp4-319_jpg.rf.f4ddc11b86b5c0382e7b2cb8f188c903.jpg,640,480,truck,206,177,230,202
pagi_16112021_mp4-319_jpg.rf.f4ddc11b86b5c0382e7b2cb8f188c903.jpg,640,480,truck,188,186,220,213
pagi_16112021_mp4-319_jpg.rf.f4ddc11b86b5c0382e7b2cb8f188c903.jpg,640,480,truck,158,192,193,227
pagi_16112021_mp4-319_jpg.rf.f4ddc11b86b5c0382e7b2cb8f188c903.jpg,640,480,car,218,206,236,225
pagi_16112021_mp4-319_jpg.rf.f4ddc11b86b5c0382e7b2cb8f188c903.jpg,640,480,truck,116,207,175,252
pagi_16112021_mp4-319_jpg.rf.f4ddc11b86b5c0382e7b2cb8f188c903.jpg,640,480,car,223,242,259,277
pagi_16112021_mp4-319_jpg.rf.f4ddc11b86b5c0382e7b2cb8f188c903.jpg,640,480,truck,121,216,202,303
pagi_16112021_mp4-319_jpg.rf.f4ddc11b86b5c0382e7b2cb8f188c903.jpg,640,480,car,205,271,246,307
pagi_16112021_mp4-319_jpg.rf.f4ddc11b86b5c0382e7b2cb8f188c903.jpg,640,480,car,180,291,247,339
pagi_16112021_mp4-319_jpg.rf.f4ddc11b86b5c0382e7b2cb8f188c903.jpg,640,480,truck,29,241,174,394
pagi_16112021_mp4-319_jpg.rf.f4ddc11b86b5c0382e7b2cb8f188c903.jpg,640,480,car,154,323,230,400
pagi_16112021_mp4-319_jpg.rf.f4ddc11b86b5c0382e7b2cb8f188c903.jpg,640,480,truck,1,357,81,480
pagi_16112021_mp4-319_jpg.rf.f4ddc11b86b5c0382e7b2cb8f188c903.jpg,640,480,car,137,388,215,481
aditganteng_mp4-208_jpg.rf.1ccb691354787f79ca0f464a162a625b.jpg,640,480,car,222,187,249,216
aditganteng_mp4-208_jpg.rf.1ccb691354787f79ca0f464a162a625b.jpg,640,480,car,304,186,332,216
aditganteng_mp4-208_jpg.rf.1ccb691354787f79ca0f464a162a625b.jpg,640,480,car,444,216,491,259
aditganteng_mp4-208_jpg.rf.1ccb691354787f79ca0f464a162a625b.jpg,640,480,truck,436,267,641,481
aditganteng_mp4-208_jpg.rf.1ccb691354787f79ca0f464a162a625b.jpg,640,480,car,102,356,189,447
aditganteng_mp4-445_jpg.rf.6cbabcc7a28767027ffb573ddec8d9c0.jpg,640,480,truck,346,156,373,200
aditganteng_mp4-445_jpg.rf.6cbabcc7a28767027ffb573ddec8d9c0.jpg,640,480,car,164,195,195,228
aditganteng_mp4-445_jpg.rf.6cbabcc7a28767027ffb573ddec8d9c0.jpg,640,480,truck,356,183,415,244
pagi_16112021_mp4-47_jpg.rf.042805bc68a168c949776142e52efcd4.jpg,640,480,truck,206,187,224,205
pagi_16112021_mp4-47_jpg.rf.042805bc68a168c949776142e52efcd4.jpg,640,480,car,229,192,246,207
pagi_16112021_mp4-47_jpg.rf.042805bc68a168c949776142e52efcd4.jpg,640,480,car,303,193,321,209
pagi_16112021_mp4-47_jpg.rf.042805bc68a168c949776142e52efcd4.jpg,640,480,car,257,196,274,211
pagi_16112021_mp4-47_jpg.rf.042805bc68a168c949776142e52efcd4.jpg,640,480,car,339,200,357,218
pagi_16112021_mp4-47_jpg.rf.042805bc68a168c949776142e52efcd4.jpg,640,480,car,178,200,196,220
pagi_16112021_mp4-47_jpg.rf.042805bc68a168c949776142e52efcd4.jpg,640,480,car,214,207,237,227
pagi_16112021_mp4-47_jpg.rf.042805bc68a168c949776142e52efcd4.jpg,640,480,car,246,211,269,232
pagi_16112021_mp4-47_jpg.rf.042805bc68a168c949776142e52efcd4.jpg,640,480,car,197,220,221,247
pagi_16112021_mp4-47_jpg.rf.042805bc68a168c949776142e52efcd4.jpg,640,480,car,322,227,353,255
pagi_16112021_mp4-47_jpg.rf.042805bc68a168c949776142e52efcd4.jpg,640,480,car,234,231,258,256
pagi_16112021_mp4-47_jpg.rf.042805bc68a168c949776142e52efcd4.jpg,640,480,truck,96,211,159,277
pagi_16112021_mp4-47_jpg.rf.042805bc68a168c949776142e52efcd4.jpg,640,480,truck,162,223,206,269
pagi_16112021_mp4-47_jpg.rf.042805bc68a168c949776142e52efcd4.jpg,640,480,car,409,231,442,261
pagi_16112021_mp4-47_jpg.rf.042805bc68a168c949776142e52efcd4.jpg,640,480,car,238,241,270,277
pagi_16112021_mp4-47_jpg.rf.042805bc68a168c949776142e52efcd4.jpg,640,480,truck,100,263,167,336
pagi_16112021_mp4-47_jpg.rf.042805bc68a168c949776142e52efcd4.jpg,640,480,car,186,287,236,333
pagi_16112021_mp4-47_jpg.rf.042805bc68a168c949776142e52efcd4.jpg,640,480,truck,3,259,88,369
pagi_16112021_mp4-47_jpg.rf.042805bc68a168c949776142e52efcd4.jpg,640,480,car,362,317,429,399
pagi_16112021_mp4-47_jpg.rf.042805bc68a168c949776142e52efcd4.jpg,640,480,car,161,345,225,407
pagi_16112021_mp4-47_jpg.rf.042805bc68a168c949776142e52efcd4.jpg,640,480,car,474,355,566,432
pagi_16112021_mp4-47_jpg.rf.042805bc68a168c949776142e52efcd4.jpg,640,480,truck,1,315,121,481
pagi_16112021_mp4-47_jpg.rf.042805bc68a168c949776142e52efcd4.jpg,640,480,car,102,421,197,481
malam_04112021_mp4-2_jpg.rf.f7da59627e8d108dd7bd3f3d218a1852.jpg,640,480,truck,198,179,224,203
malam_04112021_mp4-2_jpg.rf.f7da59627e8d108dd7bd3f3d218a1852.jpg,640,480,car,259,185,276,199
malam_04112021_mp4-2_jpg.rf.f7da59627e8d108dd7bd3f3d218a1852.jpg,640,480,car,328,181,347,205
malam_04112021_mp4-2_jpg.rf.f7da59627e8d108dd7bd3f3d218a1852.jpg,640,480,car,301,190,322,209
malam_04112021_mp4-2_jpg.rf.f7da59627e8d108dd7bd3f3d218a1852.jpg,640,480,truck,343,184,384,248
malam_04112021_mp4-2_jpg.rf.f7da59627e8d108dd7bd3f3d218a1852.jpg,640,480,car,381,201,414,231
malam_04112021_mp4-2_jpg.rf.f7da59627e8d108dd7bd3f3d218a1852.jpg,640,480,car,313,224,346,254
malam_04112021_mp4-2_jpg.rf.f7da59627e8d108dd7bd3f3d218a1852.jpg,640,480,car,226,228,253,256
malam_04112021_mp4-2_jpg.rf.f7da59627e8d108dd7bd3f3d218a1852.jpg,640,480,car,456,301,543,374
malam_04112021_mp4-2_jpg.rf.f7da59627e8d108dd7bd3f3d218a1852.jpg,640,480,car,79,339,160,404
malam_04112021_mp4-2_jpg.rf.f7da59627e8d108dd7bd3f3d218a1852.jpg,640,480,car,347,359,420,440
aditganteng_mp4-105_jpg.rf.f458c0c8938e4ca7c29c221df480713c.jpg,640,480,bus,206,141,236,178
aditganteng_mp4-105_jpg.rf.f458c0c8938e4ca7c29c221df480713c.jpg,640,480,truck,347,144,383,188
aditganteng_mp4-105_jpg.rf.f458c0c8938e4ca7c29c221df480713c.jpg,640,480,car,234,163,257,184
aditganteng_mp4-105_jpg.rf.f458c0c8938e4ca7c29c221df480713c.jpg,640,480,truck,136,160,178,206
aditganteng_mp4-105_jpg.rf.f458c0c8938e4ca7c29c221df480713c.jpg,640,480,car,298,179,321,197
aditganteng_mp4-105_jpg.rf.f458c0c8938e4ca7c29c221df480713c.jpg,640,480,truck,132,206,182,261
aditganteng_mp4-105_jpg.rf.f458c0c8938e4ca7c29c221df480713c.jpg,640,480,truck,30,194,113,274
aditganteng_mp4-105_jpg.rf.f458c0c8938e4ca7c29c221df480713c.jpg,640,480,truck,400,210,459,289
aditganteng_mp4-105_jpg.rf.f458c0c8938e4ca7c29c221df480713c.jpg,640,480,car,179,241,227,283
aditganteng_mp4-105_jpg.rf.f458c0c8938e4ca7c29c221df480713c.jpg,640,480,car,352,309,427,402
adit_mp4-1953_jpg.rf.adfd95367b2b1a1ea8d5ce801af4c599.jpg,640,480,truck,375,154,421,210
adit_mp4-1953_jpg.rf.adfd95367b2b1a1ea8d5ce801af4c599.jpg,640,480,car,230,176,254,199
adit_mp4-1953_jpg.rf.adfd95367b2b1a1ea8d5ce801af4c599.jpg,640,480,truck,341,169,371,206
adit_mp4-1953_jpg.rf.adfd95367b2b1a1ea8d5ce801af4c599.jpg,640,480,car,301,184,322,204
adit_mp4-1953_jpg.rf.adfd95367b2b1a1ea8d5ce801af4c599.jpg,640,480,truck,350,177,389,227
adit_mp4-1953_jpg.rf.adfd95367b2b1a1ea8d5ce801af4c599.jpg,640,480,car,308,194,334,224
adit_mp4-1953_jpg.rf.adfd95367b2b1a1ea8d5ce801af4c599.jpg,640,480,truck,431,190,511,262
adit_mp4-1953_jpg.rf.adfd95367b2b1a1ea8d5ce801af4c599.jpg,640,480,car,188,222,227,260
adit_mp4-1953_jpg.rf.adfd95367b2b1a1ea8d5ce801af4c599.jpg,640,480,car,325,229,362,266
adit_mp4-1953_jpg.rf.adfd95367b2b1a1ea8d5ce801af4c599.jpg,640,480,bus,408,213,512,342
adit_mp4-1953_jpg.rf.adfd95367b2b1a1ea8d5ce801af4c599.jpg,640,480,car,589,274,641,337
pagi_16112021_mp4-221_jpg.rf.38bf03c33c861566bbc3e5e7557c3216.jpg,640,480,car,171,207,191,227
